frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
2020,67.903000000000006,181.714279,96.9523773,True,False,466.781677,144.904999,False,False,201,competicion
2021,67.936000000000007,180.909088,89.9818192,True,False,464.976837,139.476852,False,False,201,competicion
2022,67.966999999999999,180.580643,86.6881714,True,False,463.260864,131.210953,False,False,201,competicion
2023,68,181.383835,85.4141388,True,False,462.164276,121.692184,False,False,201,competicion
2024,68.031000000000006,182.232712,85.2389908,True,False,460.832397,113.208565,False,False,201,competicion
2025,68.081000000000003,182.393936,88.227272,True,False,459.462616,106.737373,False,False,201,competicion
2026,68.111000000000004,182.76297,89.3185196,True,False,457.963684,102.386749,False,True,202,competicion
2027,68.143000000000001,183.459457,95.9369354,True,False,457.195404,99.9310379,True,False,202,competicion
2028,68.176000000000002,184.613632,102.030304,False,False,456.935791,100.296295,False,False,202,competicion
2029,68.206999999999994,185.970367,109.392593,False,False,457.162659,101.461334,False,False,202,competicion
2030,68.239000000000004,187.593872,115.406128,False,False,458.235565,103.76667,False,False,202,competicion
2031,68.271000000000001,188.91011,119.161049,False,False,459.722565,109.636726,False,False,202,competicion
2032,68.302999999999997,188.479401,119.876404,False,False,461.346069,117.397026,False,False,202,competicion
2033,68.334999999999994,188.333328,116.576721,False,False,463.315369,125.956085,False,False,202,competicion
2034,68.367999999999995,186.426666,108.90667,False,False,464.730438,136.736618,False,False,202,competicion
2035,68.400000000000006,183.362747,102.735291,False,True,466.76059,148.187851,False,False,203,competicion
2036,68.433000000000007,180.75,96.9583359,True,False,467.342346,163.562164,False,False,203,competicion
2037,68.480000000000004,177.803024,92.4242401,True,False,467.895721,180.871796,False,False,203,competicion
2038,68.510999999999996,176.947372,90.2807007,True,False,467.619812,202.597061,False,False,203,competicion
2039,68.543999999999997,178.09166,88.9583359,True,False,467.400299,222.961304,False,False,203,competicion
2040,68.575000000000003,180.025162,90.5471725,True,False,464.710938,245.770828,False,False,203,competicion
2041,68.608000000000004,182.203247,94.9268265,True,False,461.878784,255.121216,False,False,203,competicion
2042,68.638999999999996,184.625,99.6111145,True,False,NaN,NaN,False,False,203,competicion
2043,68.671000000000006,186.797867,104.847519,False,False,NaN,NaN,False,False,203,competicion
2044,68.703999999999994,189.15152,112.856064,False,False,NaN,NaN,False,False,203,competicion
2045,68.733999999999995,191.135422,120.018227,False,False,NaN,NaN,False,False,203,competicion
2046,68.766999999999996,192.285339,126.120003,False,False,NaN,NaN,False,False,203,competicion
2047,68.799000000000007,192.430817,129.028305,False,False,NaN,NaN,False,False,203,competicion
2048,68.831999999999994,193.110062,128.078613,False,False,NaN,NaN,False,False,203,competicion
2049,68.879000000000005,192.462463,123.237236,False,False,NaN,NaN,False,False,203,competicion
2050,68.911000000000001,191.570099,116.464172,False,False,NaN,NaN,False,False,203,competicion
2051,68.944000000000003,189.708328,110.095238,False,False,NaN,NaN,False,False,203,competicion
2052,68.974999999999994,188.447754,102.512436,False,True,577.5,439,False,False,204,competicion
2053,69.007999999999996,186.020203,97.4040375,True,False,485.238098,247,False,False,204,competicion
2054,69.040000000000006,185.503143,92.9182358,True,False,483.232941,245.09639,False,False,204,competicion
2055,69.072000000000003,184.023254,91.0852737,True,False,480.904419,242.55011,False,False,204,competicion
2056,69.103999999999999,184.321838,90.3563232,True,False,479.270416,239.193878,False,False,204,competicion
2057,69.135999999999996,185.038254,90.8797836,True,False,477.84201,237.006317,False,False,204,competicion
2058,69.167000000000002,186.031448,94.8364792,True,False,476.482422,236.059387,False,False,204,competicion
2059,69.200000000000003,188.262299,100.688522,False,False,476.393799,235.393814,False,False,204,competicion
2060,69.230999999999995,190.577118,107.950249,False,False,477.121338,235.382141,False,False,204,competicion
2061,69.278999999999996,192.915939,113.811592,False,False,478.496613,236.462891,False,False,204,competicion
2062,69.311000000000007,194.690109,121.671875,False,False,481.247375,239.730011,False,False,204,competicion
2063,69.343999999999994,195.906479,126.227821,False,False,483.247864,241.803421,False,False,204,competicion
2064,69.376000000000005,195.67662,126.251244,False,False,484.919922,244.305191,False,False,204,competicion
2065,69.408000000000001,194.228821,122.214691,False,False,486.014771,245.246841,False,False,204,competicion
2066,69.438999999999993,192.052429,116.179779,False,False,486.390717,246.309052,False,False,204,competicion
2067,69.471000000000004,189.166672,110.678574,False,False,487.436279,247.235291,False,False,204,competicion
2068,69.503,187.666672,104.746666,False,True,488.225006,247.791672,False,False,205,competicion
2069,69.536000000000001,185.830597,98.7213135,True,False,488.873383,247.981918,False,False,205,competicion
2070,69.567999999999998,185.653839,95.5833359,True,False,488.705048,248.839325,False,False,205,competicion
2071,69.599999999999994,186.094208,95.0797119,True,False,488.316559,249.848923,False,False,205,competicion
2072,69.631,187.228317,93.7397232,True,False,488.522064,250.514709,False,False,205,competicion
2073,69.680000000000007,188.712418,96.5751648,True,False,488.697449,249.851288,False,False,205,competicion
2074,69.712000000000003,190.305084,100.338982,False,False,488.619049,248.757141,False,False,205,competicion
2075,69.742999999999995,192.327164,106.135803,False,False,488.914337,247.513885,False,False,205,competicion
2076,69.775000000000006,194.323807,110.679367,False,False,487.533325,246.829163,False,False,205,competicion
2077,69.808000000000007,196.420288,117.997101,False,False,486.694794,245.969879,False,False,205,competicion
2078,69.840000000000003,197.800995,123.527367,False,False,486.118896,245.278137,False,False,205,competicion
2079,69.872,197.935898,126.330772,False,False,486.335449,244.791931,False,False,205,competicion
2080,69.903999999999996,196.555557,125.622223,False,False,486.408539,245.091461,False,False,205,competicion
2081,69.936000000000007,195.110123,120.571426,False,False,486.715973,245.412231,False,False,205,competicion
2082,69.966999999999999,193.60759,115.15612,False,False,486.993622,245.639069,False,False,205,competicion
2083,70,190.215683,108.797386,False,False,486.760742,246.224945,False,False,205,competicion
2084,70.031000000000006,188.72464,101.782608,False,True,486.911407,246.39241,False,False,206,competicion
2085,70.079999999999998,186.453705,96.0277786,True,False,487.495361,245.902771,False,False,206,competicion
2086,70.111000000000004,184.830978,93.7746506,True,False,487.430267,246.018906,False,False,206,competicion
2087,70.143000000000001,185.969696,93.280304,True,False,488.108734,246.075653,False,False,206,competicion
2088,70.176000000000002,186.947708,94.8496704,True,False,487.58017,246.715195,False,False,206,competicion
2089,70.206999999999994,188.234741,97.4178391,True,False,487.54364,246.998016,False,False,206,competicion
2090,70.239999999999995,189.156113,101.421944,False,False,487.23999,247.09111,False,False,206,competicion
2091,70.271000000000001,190.714279,108.190475,False,False,487.423248,247.061401,False,False,206,competicion
2092,70.302999999999997,192.498672,115.538666,False,False,487.138519,247.452377,False,False,206,competicion
2093,70.334999999999994,193.624344,124.558205,False,False,487.376801,247.519669,False,False,206,competicion
2094,70.367000000000004,194.725189,134.374039,False,False,487.785095,248.01973,False,False,206,competicion
2095,70.400000000000006,195.207352,143.706039,False,False,488.44989,248.055939,False,False,206,competicion
2096,70.430999999999997,194.905548,153.708328,False,False,488.36853,248.788727,False,False,206,competicion
2097,70.480000000000004,194.444443,163.006531,False,False,488.380646,249.189194,False,False,206,competicion
2098,70.512,193.308014,172.949371,False,False,488.42926,249.273376,False,False,206,competicion
2099,70.543000000000006,191.314285,182.87619,False,False,488.201355,249.237137,False,False,206,competicion
2100,70.575000000000003,188.363632,195.606064,False,False,488.228058,248.581146,False,False,206,competicion
2101,70.606999999999999,187.858978,204.807693,False,False,488.412018,246.805389,False,False,206,competicion
2102,70.640000000000001,30.583334,245,False,False,488.493774,244.340469,False,False,206,competicion
2103,70.671000000000006,30.5555553,255.833328,False,False,487.5,243.021454,False,False,206,competicion
2104,70.703000000000003,NaN,NaN,False,False,486.461426,241.200333,False,False,206,competicion
2105,70.734999999999999,32.5476189,252.285721,False,False,485.091522,240.127808,False,False,206,competicion
2106,70.768000000000001,32.5357132,253.5,False,False,484.010559,238.473602,False,False,206,competicion
2107,70.799999999999997,32.544445,251.933334,False,False,483.541656,237.291672,False,False,206,competicion
2108,70.831999999999994,32.5595245,256.071442,False,False,483.233032,236.560181,False,False,206,competicion
2109,70.879999999999995,32.6041679,255.125,False,False,482.199707,235.155167,False,False,206,competicion
2110,70.911000000000001,NaN,NaN,False,False,481.39798,235.283051,False,False,206,competicion
2111,70.942999999999998,NaN,NaN,False,False,480.681091,236.793274,False,False,206,competicion
2112,70.975999999999999,NaN,NaN,False,False,479.881592,239.440796,False,False,206,competicion
2113,71.007000000000005,NaN,NaN,False,False,478.857941,242.41478,False,False,206,competicion
2114,71.040000000000006,NaN,NaN,False,False,476.543488,245.996384,False,False,206,competicion
2115,71.070999999999998,NaN,NaN,False,False,475.666656,248.313721,False,False,206,competicion
2116,71.103999999999999,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2117,71.135999999999996,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2118,71.168000000000006,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2119,71.200000000000003,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2120,71.231999999999999,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2121,71.280000000000001,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2122,71.311999999999998,NaN,NaN,False,False,537.5,457.5,False,False,206,competicion
2123,71.343999999999994,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2124,71.375,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2125,71.406999999999996,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2126,71.438999999999993,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2127,71.471999999999994,208.399994,218.166672,False,False,NaN,NaN,False,False,206,competicion
2128,71.503,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2129,71.536000000000001,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2130,71.569999999999993,211.300003,219.600006,False,False,NaN,NaN,False,False,206,competicion
2131,71.600999999999999,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2132,71.665000000000006,NaN,NaN,False,False,NaN,NaN,False,False,206,competicion
2133,71.698999999999998,211.933334,218.933334,False,False,NaN,NaN,False,False,206,competicion
2134,71.727000000000004,212.133331,219.066666,False,False,NaN,NaN,False,False,206,competicion
2135,71.753,210.577774,217.444443,False,False,NaN,NaN,False,False,206,competicion
2136,71.775000000000006,211.444443,217.555557,False,False,NaN,NaN,False,False,206,competicion
2137,71.808000000000007,211.90741,216.851852,False,False,NaN,NaN,False,False,206,competicion
2138,71.838999999999999,212.333328,216.666672,False,False,NaN,NaN,False,False,206,competicion
2139,71.870999999999995,213.571426,217.142853,False,False,NaN,NaN,False,False,206,competicion
2140,71.903999999999996,213.589737,216.89743,False,False,563.5,445,False,False,206,competicion
2141,71.935000000000002,212.722229,214.555557,False,False,NaN,NaN,False,False,206,competicion
